날짜,발전기ID,운영상태,가동상태,최근점검일,다음점검예정일,발전기나이(년)
2023-08-04,GEN_009,점검중,운전,2023-07-21,2023-08-19,11
2023-08-04,GEN_010,정상운영,운전,2023-07-14,2023-08-23,2
2023-08-05,GEN_001,정상운영,운전,2023-07-07,2023-08-19,6
2023-08-05,GEN_002,정비중,운전,2023-07-26,2023-08-21,8
2023-08-05,GEN_003,정상운영,운전,2023-07-29,2023-08-21,8
2023-08-05,GEN_004,정상운영,운전,2023-07-13,2023-08-24,12
2023-08-05,GEN_005,정상운영,운전,2023-07-13,2023-08-16,11
2023-08-05,GEN_006,정상운영,운전,2023-07-13,2023-08-28,8
2023-08-05,GEN_007,정상운영,운전,2023-07-19,2023-08-15,13
2023-08-05,GEN_008,정상운영,운전,2023-08-01,2023-08-28,4
2023-08-05,GEN_009,정상운영,운전,2023-07-25,2023-08-31,5
2023-08-05,GEN_010,정상운영,운전,2023-07-09,2023-08-22,5
2023-08-06,GEN_001,정상운영,운전,2023-07-22,2023-08-26,10
2023-08-06,GEN_002,정상운영,대기,2023-07-19,2023-09-02,13
2023-08-06,GEN_003,정상운영,운전,2023-07-09,2023-08-29,11
2023-08-06,GEN_004,점검중,운전,2023-07-30,2023-08-20,9
2023-08-06,GEN_005,정상운영,운전,2023-08-01,2023-08-21,6
2023-08-06,GEN_006,정상운영,정지,2023-07-31,2023-09-04,3
2023-08-06,GEN_007,정상운영,운전,2023-07-23,2023-08-16,6
2023-08-06,GEN_008,정비중,운전,2023-07-11,2023-08-31,5
2023-08-06,GEN_009,정비중,운전,2023-08-02,2023-08-22,13
2023-08-06,GEN_010,정상운영,운전,2023-07-14,2023-08-25,14
2023-08-07,GEN_001,점검중,운전,2023-07-13,2023-09-03,8
2023-08-07,GEN_002,정상운영,운전,2023-08-04,2023-09-02,8
2023-08-07,GEN_003,정상운영,정지,2023-07-15,2023-08-22,14
2023-08-07,GEN_004,정상운영,대기,2023-07-31,2023-09-04,11
2023-08-07,GEN_005,정상운영,운전,2023-07-22,2023-08-29,5
2023-08-07,GEN_006,정상운영,정지,2023-07-16,2023-09-01,9
2023-08-07,GEN_007,정상운영,정지,2023-07-22,2023-08-22,14
2023-08-07,GEN_008,정상운영,운전,2023-07-10,2023-09-03,4
2023-08-07,GEN_009,정상운영,운전,2023-08-05,2023-08-24,5
2023-08-07,GEN_010,정비중,운전,2023-08-03,2023-08-20,12
2023-08-08,GEN_001,정상운영,운전,2023-07-23,2023-08-27,12
2023-08-08,GEN_002,정상운영,운전,2023-07-19,2023-08-20,5
2023-08-08,GEN_003,정상운영,운전,2023-08-03,2023-09-06,7
2023-08-08,GEN_004,정상운영,정지,2023-07-17,2023-08-26,11
2023-08-08,GEN_005,정상운영,대기,2023-07-30,2023-08-25,14
2023-08-08,GEN_006,정상운영,운전,2023-07-31,2023-08-21,10
2023-08-08,GEN_007,정비중,정지,2023-07-13,2023-08-22,11
2023-08-08,GEN_008,정상운영,운전,2023-07-27,2023-08-21,9
2023-08-08,GEN_009,고장,운전,2023-07-31,2023-08-20,10
2023-08-08,GEN_010,정상운영,운전,2023-07-29,2023-09-02,10
2023-08-09,GEN_001,정상운영,운전,2023-07-17,2023-09-07,4
2023-08-09,GEN_002,정상운영,운전,2023-07-30,2023-09-05,4
2023-08-09,GEN_003,정상운영,정지,2023-07-30,2023-09-01,7
2023-08-09,GEN_004,정상운영,운전,2023-07-19,2023-08-30,11
2023-08-09,GEN_005,정상운영,운전,2023-07-17,2023-08-26,6
2023-08-09,GEN_006,정상운영,운전,2023-07-20,2023-08-24,4
2023-08-09,GEN_007,고장,운전,2023-07-25,2023-08-27,6
2023-08-09,GEN_008,정상운영,대기,2023-08-07,2023-08-21,2
2023-08-09,GEN_009,정비중,운전,2023-07-12,2023-08-23,7
2023-08-09,GEN_010,정상운영,운전,2023-07-23,2023-09-04,14
2023-08-10,GEN_001,정상운영,운전,2023-07-22,2023-09-04,14
2023-08-10,GEN_002,정상운영,대기,2023-07-26,2023-09-04,5
2023-08-10,GEN_003,정상운영,운전,2023-07-18,2023-08-25,4
2023-08-10,GEN_004,정상운영,운전,2023-07-31,2023-08-25,6
2023-08-10,GEN_005,정상운영,운전,2023-08-04,2023-08-23,5
2023-08-10,GEN_006,정상운영,운전,2023-07-24,2023-08-21,8
2023-08-10,GEN_007,정상운영,정지,2023-07-22,2023-08-20,13
2023-08-10,GEN_008,정상운영,운전,2023-07-21,2023-08-22,5
2023-08-10,GEN_009,정상운영,운전,2023-07-28,2023-08-26,14
2023-08-10,GEN_010,정상운영,운전,2023-07-12,2023-08-30,10
2023-08-11,GEN_001,정상운영,운전,2023-07-28,2023-09-06,7
2023-08-11,GEN_002,정비중,대기,2023-07-21,2023-09-01,6
2023-08-11,GEN_003,정상운영,운전,2023-07-26,2023-09-02,11
2023-08-11,GEN_004,정상운영,운전,2023-07-20,2023-09-02,14
2023-08-11,GEN_005,정상운영,운전,2023-07-16,2023-09-02,7
2023-08-11,GEN_006,정상운영,대기,2023-07-22,2023-09-06,14
2023-08-11,GEN_007,정상운영,운전,2023-07-14,2023-08-22,7
2023-08-11,GEN_008,정상운영,운전,2023-07-22,2023-08-23,3
2023-08-11,GEN_009,정상운영,운전,2023-07-21,2023-08-26,11
2023-08-11,GEN_010,정상운영,대기,2023-07-31,2023-08-24,10
2023-08-12,GEN_001,정상운영,운전,2023-07-24,2023-08-30,4
2023-08-12,GEN_002,정상운영,운전,2023-07-29,2023-09-05,13
2023-08-12,GEN_003,정상운영,정지,2023-07-26,2023-08-30,9
2023-08-12,GEN_004,정상운영,정지,2023-07-26,2023-08-27,10
2023-08-12,GEN_005,고장,운전,2023-07-25,2023-09-03,8
2023-08-12,GEN_006,정상운영,운전,2023-08-09,2023-09-09,10
2023-08-12,GEN_007,정상운영,운전,2023-07-21,2023-09-02,11
2023-08-12,GEN_008,정상운영,대기,2023-07-25,2023-09-07,4
2023-08-12,GEN_009,점검중,운전,2023-07-22,2023-08-23,9
2023-08-12,GEN_010,정상운영,운전,2023-07-26,2023-09-04,13
2023-08-13,GEN_001,정상운영,대기,2023-07-20,2023-08-29,12
2023-08-13,GEN_002,정상운영,운전,2023-07-17,2023-08-30,13
2023-08-13,GEN_003,정상운영,운전,2023-07-19,2023-09-03,14
2023-08-13,GEN_004,정상운영,운전,2023-07-27,2023-08-27,11
2023-08-13,GEN_005,정상운영,운전,2023-08-08,2023-08-31,10
2023-08-13,GEN_006,정상운영,운전,2023-07-20,2023-09-01,3
2023-08-13,GEN_007,정상운영,운전,2023-08-03,2023-09-09,7
2023-08-13,GEN_008,정상운영,운전,2023-08-04,2023-09-01,14
2023-08-13,GEN_009,정상운영,운전,2023-07-29,2023-09-09,14
2023-08-13,GEN_010,정상운영,정지,2023-08-01,2023-08-29,7
2023-08-14,GEN_001,점검중,정지,2023-07-24,2023-08-29,12
2023-08-14,GEN_002,정비중,운전,2023-08-10,2023-08-27,2
2023-08-14,GEN_003,정상운영,운전,2023-08-03,2023-09-09,5
2023-08-14,GEN_004,정상운영,운전,2023-08-05,2023-08-31,10
2023-08-14,GEN_005,점검중,운전,2023-08-02,2023-09-08,9
2023-08-14,GEN_006,정상운영,운전,2023-08-06,2023-09-04,9
2023-08-14,GEN_007,정비중,운전,2023-07-28,2023-09-07,10
2023-08-14,GEN_008,정상운영,운전,2023-08-10,2023-08-24,10
2023-08-14,GEN_009,정상운영,운전,2023-08-02,2023-09-07,7
2023-08-14,GEN_010,정상운영,운전,2023-07-24,2023-08-28,8
2023-08-15,GEN_001,정비중,운전,2023-07-30,2023-09-11,5
2023-08-15,GEN_002,정비중,대기,2023-07-29,2023-08-27,4
2023-08-15,GEN_003,정상운영,정지,2023-08-08,2023-09-07,9
2023-08-15,GEN_004,정비중,운전,2023-08-06,2023-09-13,7
2023-08-15,GEN_005,정비중,운전,2023-08-01,2023-09-13,2
2023-08-15,GEN_006,정상운영,운전,2023-07-19,2023-09-02,10
2023-08-15,GEN_007,정상운영,운전,2023-07-23,2023-08-28,12
2023-08-15,GEN_008,정상운영,운전,2023-07-30,2023-09-01,12
2023-08-15,GEN_009,정상운영,운전,2023-08-10,2023-09-10,12
2023-08-15,GEN_010,정상운영,정지,2023-07-24,2023-08-28,13
2023-08-16,GEN_001,정상운영,정지,2023-08-06,2023-09-13,9
2023-08-16,GEN_002,정상운영,운전,2023-07-22,2023-08-28,9
2023-08-16,GEN_003,정상운영,대기,2023-08-02,2023-09-13,2
2023-08-16,GEN_004,정상운영,정지,2023-08-09,2023-09-12,12
2023-08-16,GEN_005,정상운영,정지,2023-07-25,2023-09-14,6
2023-08-16,GEN_006,정상운영,운전,2023-08-14,2023-09-06,13
2023-08-16,GEN_007,정상운영,운전,2023-08-03,2023-09-02,3
2023-08-16,GEN_008,정상운영,운전,2023-08-15,2023-09-11,7
2023-08-16,GEN_009,정상운영,운전,2023-08-01,2023-08-31,7
2023-08-16,GEN_010,정상운영,운전,2023-08-05,2023-09-03,6
2023-08-17,GEN_001,정상운영,대기,2023-07-23,2023-09-09,9
2023-08-17,GEN_002,정상운영,정지,2023-08-09,2023-09-06,3
2023-08-17,GEN_003,정상운영,운전,2023-07-31,2023-09-03,10
2023-08-17,GEN_004,정상운영,운전,2023-07-23,2023-09-04,4
2023-08-17,GEN_005,정상운영,운전,2023-07-21,2023-09-14,4
2023-08-17,GEN_006,정상운영,운전,2023-07-28,2023-09-01,14
2023-08-17,GEN_007,정상운영,운전,2023-07-20,2023-09-03,14
2023-08-17,GEN_008,정상운영,운전,2023-08-11,2023-09-04,2
2023-08-17,GEN_009,정비중,운전,2023-08-07,2023-09-01,4
2023-08-17,GEN_010,정상운영,운전,2023-08-05,2023-08-29,6
2023-08-18,GEN_001,정상운영,운전,2023-07-27,2023-09-10,5
2023-08-18,GEN_002,정상운영,운전,2023-07-23,2023-09-10,7
2023-08-18,GEN_003,점검중,운전,2023-08-12,2023-09-07,4
2023-08-18,GEN_004,정상운영,운전,2023-08-13,2023-08-29,11
2023-08-18,GEN_005,정상운영,운전,2023-08-03,2023-09-02,4
2023-08-18,GEN_006,정상운영,정지,2023-07-22,2023-09-14,13
2023-08-18,GEN_007,정상운영,정지,2023-07-21,2023-09-11,6
2023-08-18,GEN_008,정상운영,운전,2023-08-15,2023-09-16,2
2023-08-18,GEN_009,정상운영,운전,2023-07-31,2023-09-15,9
2023-08-18,GEN_010,정상운영,운전,2023-08-05,2023-09-04,14
2023-08-19,GEN_001,고장,운전,2023-07-28,2023-09-03,10
2023-08-19,GEN_002,정상운영,정지,2023-08-03,2023-09-16,12
2023-08-19,GEN_003,정상운영,운전,2023-07-27,2023-09-02,2
2023-08-19,GEN_004,점검중,운전,2023-08-05,2023-08-31,3
2023-08-19,GEN_005,정상운영,운전,2023-07-26,2023-09-09,10
2023-08-19,GEN_006,정상운영,대기,2023-08-15,2023-08-31,10
2023-08-19,GEN_007,정상운영,대기,2023-07-31,2023-09-15,3
2023-08-19,GEN_008,정상운영,운전,2023-07-21,2023-08-30,6
2023-08-19,GEN_009,점검중,운전,2023-08-16,2023-09-04,7
2023-08-19,GEN_010,정상운영,운전,2023-07-26,2023-09-12,6
2023-08-20,GEN_001,정상운영,운전,2023-08-03,2023-08-31,7
2023-08-20,GEN_002,정상운영,운전,2023-07-24,2023-09-11,4
2023-08-20,GEN_003,정상운영,운전,2023-08-13,2023-09-12,14
2023-08-20,GEN_004,정상운영,정지,2023-07-31,2023-09-13,7
2023-08-20,GEN_005,정상운영,운전,2023-07-29,2023-09-12,9
2023-08-20,GEN_006,정상운영,운전,2023-08-17,2023-08-30,2
2023-08-20,GEN_007,정상운영,운전,2023-07-25,2023-09-02,2
2023-08-20,GEN_008,정비중,운전,2023-07-26,2023-09-11,6
2023-08-20,GEN_009,정상운영,운전,2023-08-19,2023-09-10,4
2023-08-20,GEN_010,정상운영,운전,2023-08-14,2023-09-07,8
2023-08-21,GEN_001,고장,운전,2023-08-01,2023-09-15,11
2023-08-21,GEN_002,정상운영,정지,2023-08-16,2023-09-15,3
2023-08-21,GEN_003,정비중,운전,2023-08-17,2023-09-13,11
2023-08-21,GEN_004,정상운영,운전,2023-08-07,2023-09-18,9
2023-08-21,GEN_005,정상운영,운전,2023-08-20,2023-09-12,6
2023-08-21,GEN_006,정비중,운전,2023-07-24,2023-09-04,6
2023-08-21,GEN_007,정상운영,운전,2023-08-06,2023-09-18,2
2023-08-21,GEN_008,정상운영,정지,2023-08-10,2023-09-13,9
2023-08-21,GEN_009,정상운영,운전,2023-08-16,2023-09-17,5
2023-08-21,GEN_010,정비중,운전,2023-08-16,2023-09-17,2
2023-08-22,GEN_001,점검중,운전,2023-08-11,2023-09-19,4
2023-08-22,GEN_002,정비중,대기,2023-08-12,2023-09-20,5
2023-08-22,GEN_003,정상운영,대기,2023-07-27,2023-09-03,2
2023-08-22,GEN_004,정상운영,운전,2023-08-12,2023-09-04,6
2023-08-22,GEN_005,정상운영,정지,2023-07-26,2023-09-05,13
2023-08-22,GEN_006,정상운영,운전,2023-08-12,2023-09-16,9
2023-08-22,GEN_007,정상운영,운전,2023-08-11,2023-09-18,13
2023-08-22,GEN_008,정상운영,운전,2023-07-30,2023-09-16,4
2023-08-22,GEN_009,정상운영,운전,2023-08-16,2023-09-09,2
2023-08-22,GEN_010,점검중,운전,2023-08-13,2023-09-11,13
2023-08-23,GEN_001,정상운영,정지,2023-07-26,2023-09-13,6
2023-08-23,GEN_002,정상운영,운전,2023-08-14,2023-09-07,6
2023-08-23,GEN_003,정상운영,정지,2023-08-17,2023-09-06,3
2023-08-23,GEN_004,정상운영,운전,2023-08-13,2023-09-14,12
2023-08-23,GEN_005,정상운영,운전,2023-08-12,2023-09-09,7
2023-08-23,GEN_006,정상운영,정지,2023-08-16,2023-09-08,6
2023-08-23,GEN_007,정상운영,운전,2023-08-15,2023-09-02,14
2023-08-23,GEN_008,정상운영,운전,2023-07-29,2023-09-10,14
2023-08-23,GEN_009,정상운영,운전,2023-08-16,2023-09-10,8
2023-08-23,GEN_010,고장,운전,2023-07-31,2023-09-07,14
2023-08-24,GEN_001,정상운영,운전,2023-07-28,2023-09-03,12
2023-08-24,GEN_002,정상운영,정지,2023-08-23,2023-09-06,12
2023-08-24,GEN_003,정상운영,운전,2023-08-23,2023-09-12,11
2023-08-24,GEN_004,정상운영,운전,2023-08-20,2023-09-09,5
2023-08-24,GEN_005,정상운영,운전,2023-07-28,2023-09-06,6
2023-08-24,GEN_006,정상운영,정지,2023-07-26,2023-09-21,8
2023-08-24,GEN_007,정비중,운전,2023-08-06,2023-09-11,4
2023-08-24,GEN_008,정비중,정지,2023-08-21,2023-09-21,9
2023-08-24,GEN_009,정상운영,정지,2023-08-10,2023-09-14,3
2023-08-24,GEN_010,정상운영,운전,2023-08-05,2023-09-15,9
2023-08-25,GEN_001,정상운영,운전,2023-08-18,2023-09-22,7
2023-08-25,GEN_002,정상운영,운전,2023-08-10,2023-09-06,14
2023-08-25,GEN_003,정상운영,정지,2023-07-30,2023-09-21,5
2023-08-25,GEN_004,정상운영,운전,2023-08-07,2023-09-11,7
2023-08-25,GEN_005,정상운영,운전,2023-08-04,2023-09-13,14
2023-08-25,GEN_006,정상운영,운전,2023-08-12,2023-09-10,9
2023-08-25,GEN_007,정상운영,정지,2023-08-13,2023-09-18,6
2023-08-25,GEN_008,정상운영,정지,2023-08-02,2023-09-14,7
2023-08-25,GEN_009,정상운영,운전,2023-08-08,2023-09-11,3
2023-08-25,GEN_010,정상운영,운전,2023-08-13,2023-09-04,8
2023-08-26,GEN_001,정상운영,운전,2023-08-05,2023-09-18,8
2023-08-26,GEN_002,정상운영,정지,2023-08-15,2023-09-05,8
2023-08-26,GEN_003,정상운영,운전,2023-08-03,2023-09-18,2
2023-08-26,GEN_004,점검중,운전,2023-08-14,2023-09-17,8
2023-08-26,GEN_005,정상운영,정지,2023-08-17,2023-09-11,4
2023-08-26,GEN_006,정상운영,운전,2023-08-18,2023-09-06,13
2023-08-26,GEN_007,정상운영,운전,2023-08-17,2023-09-21,11
2023-08-26,GEN_008,정상운영,운전,2023-07-30,2023-09-24,8
2023-08-26,GEN_009,정상운영,운전,2023-07-29,2023-09-21,6
2023-08-26,GEN_010,정상운영,운전,2023-08-15,2023-09-23,8
2023-08-27,GEN_001,정상운영,정지,2023-08-13,2023-09-21,2
2023-08-27,GEN_002,정상운영,운전,2023-08-17,2023-09-11,10
2023-08-27,GEN_003,정상운영,운전,2023-07-29,2023-09-20,10
2023-08-27,GEN_004,정상운영,운전,2023-08-20,2023-09-13,5
2023-08-27,GEN_005,정상운영,운전,2023-08-14,2023-09-23,5
2023-08-27,GEN_006,정상운영,운전,2023-08-23,2023-09-24,10
2023-08-27,GEN_007,정상운영,대기,2023-08-26,2023-09-23,3
2023-08-27,GEN_008,정상운영,운전,2023-08-07,2023-09-12,4
2023-08-27,GEN_009,정상운영,운전,2023-08-05,2023-09-25,12
2023-08-27,GEN_010,정상운영,운전,2023-08-06,2023-09-22,11
2023-08-28,GEN_001,정상운영,운전,2023-08-07,2023-09-25,6
2023-08-28,GEN_002,정비중,정지,2023-08-14,2023-09-15,4
2023-08-28,GEN_003,정상운영,정지,2023-08-05,2023-09-09,6
2023-08-28,GEN_004,정상운영,운전,2023-08-22,2023-09-11,5
2023-08-28,GEN_005,정상운영,운전,2023-08-14,2023-09-21,8
2023-08-28,GEN_006,정비중,운전,2023-08-24,2023-09-19,2
2023-08-28,GEN_007,정상운영,운전,2023-08-03,2023-09-25,9
2023-08-28,GEN_008,정상운영,운전,2023-08-15,2023-09-23,4
2023-08-28,GEN_009,점검중,운전,2023-08-14,2023-09-15,5
2023-08-28,GEN_010,정상운영,운전,2023-08-25,2023-09-12,5
2023-08-29,GEN_001,정상운영,운전,2023-08-22,2023-09-11,3
2023-08-29,GEN_002,정상운영,대기,2023-08-03,2023-09-14,5
2023-08-29,GEN_003,점검중,정지,2023-08-06,2023-09-26,10
2023-08-29,GEN_004,점검중,운전,2023-08-17,2023-09-11,11
2023-08-29,GEN_005,정상운영,운전,2023-08-15,2023-09-23,5
2023-08-29,GEN_006,정상운영,운전,2023-08-24,2023-09-20,6
2023-08-29,GEN_007,정상운영,운전,2023-08-18,2023-09-10,3
2023-08-29,GEN_008,정상운영,운전,2023-08-06,2023-09-14,6
2023-08-29,GEN_009,정상운영,운전,2023-08-15,2023-09-17,5
2023-08-29,GEN_010,정상운영,운전,2023-08-26,2023-09-16,9
2023-08-30,GEN_001,정상운영,운전,2023-08-05,2023-09-27,3
2023-08-30,GEN_002,정상운영,운전,2023-08-15,2023-09-15,14
2023-08-30,GEN_003,정상운영,정지,2023-08-04,2023-09-16,7
2023-08-30,GEN_004,정상운영,운전,2023-08-23,2023-09-13,11
2023-08-30,GEN_005,정비중,운전,2023-08-09,2023-09-12,13
2023-08-30,GEN_006,정상운영,운전,2023-08-19,2023-09-25,12
2023-08-30,GEN_007,정상운영,정지,2023-08-18,2023-09-26,3
2023-08-30,GEN_008,정상운영,운전,2023-08-12,2023-09-11,4
2023-08-30,GEN_009,정상운영,운전,2023-08-03,2023-09-11,5
2023-08-30,GEN_010,정상운영,운전,2023-08-17,2023-09-11,7
2023-08-31,GEN_001,정상운영,대기,2023-08-21,2023-09-23,3
2023-08-31,GEN_002,정상운영,운전,2023-08-18,2023-09-22,13
2023-08-31,GEN_003,정상운영,운전,2023-08-13,2023-09-22,7
2023-08-31,GEN_004,정상운영,운전,2023-08-28,2023-09-19,6
2023-08-31,GEN_005,정상운영,정지,2023-08-17,2023-09-26,9
2023-08-31,GEN_006,정상운영,정지,2023-08-09,2023-09-28,6
2023-08-31,GEN_007,정상운영,운전,2023-08-18,2023-09-11,6
2023-08-31,GEN_008,정상운영,운전,2023-08-29,2023-09-21,4
2023-08-31,GEN_009,정상운영,운전,2023-08-08,2023-09-23,9
2023-08-31,GEN_010,정상운영,운전,2023-08-20,2023-09-16,7
2023-09-01,GEN_001,정상운영,운전,2023-08-10,2023-09-21,13
2023-09-01,GEN_002,정상운영,운전,2023-08-21,2023-09-12,14
2023-09-01,GEN_003,정상운영,운전,2023-08-21,2023-09-24,3
2023-09-01,GEN_004,정상운영,운전,2023-08-18,2023-09-16,5
2023-09-01,GEN_005,정상운영,대기,2023-08-12,2023-09-23,2
2023-09-01,GEN_006,정상운영,운전,2023-08-24,2023-09-23,8
2023-09-01,GEN_007,정상운영,운전,2023-08-09,2023-09-29,13
2023-09-01,GEN_008,정상운영,대기,2023-08-17,2023-09-28,2
2023-09-01,GEN_009,정상운영,운전,2023-08-28,2023-09-30,4
2023-09-01,GEN_010,정상운영,운전,2023-08-31,2023-09-26,13
2023-09-02,GEN_001,정상운영,운전,2023-08-18,2023-09-23,14
2023-09-02,GEN_002,정비중,운전,2023-08-29,2023-09-29,2
2023-09-02,GEN_003,정상운영,운전,2023-08-16,2023-09-26,8
2023-09-02,GEN_004,정상운영,운전,2023-08-31,2023-09-25,6
2023-09-02,GEN_005,정상운영,운전,2023-08-26,2023-09-15,12
2023-09-02,GEN_006,정비중,운전,2023-08-04,2023-09-13,9
2023-09-02,GEN_007,정비중,운전,2023-08-14,2023-09-28,4
2023-09-02,GEN_008,정상운영,대기,2023-08-13,2023-09-28,13
2023-09-02,GEN_009,정상운영,운전,2023-08-10,2023-09-26,9
2023-09-02,GEN_010,정상운영,운전,2023-08-24,2023-09-23,13
2023-09-03,GEN_001,정상운영,운전,2023-08-12,2023-10-02,14
2023-09-03,GEN_002,정상운영,운전,2023-08-13,2023-10-01,6
2023-09-03,GEN_003,정상운영,운전,2023-08-07,2023-09-22,13
2023-09-03,GEN_004,정상운영,운전,2023-08-08,2023-09-21,8
2023-09-03,GEN_005,정상운영,운전,2023-08-08,2023-09-13,3
2023-09-03,GEN_006,정상운영,정지,2023-08-05,2023-09-14,12
2023-09-03,GEN_007,정상운영,운전,2023-09-02,2023-09-25,13
2023-09-03,GEN_008,정상운영,운전,2023-08-05,2023-10-02,3
2023-09-03,GEN_009,정상운영,운전,2023-08-05,2023-10-02,3
2023-09-03,GEN_010,정상운영,대기,2023-08-27,2023-09-29,11
2023-09-04,GEN_001,정상운영,운전,2023-08-28,2023-09-18,3
2023-09-04,GEN_002,점검중,운전,2023-08-22,2023-09-28,11
2023-09-04,GEN_003,정상운영,대기,2023-08-10,2023-10-03,4
2023-09-04,GEN_004,정상운영,운전,2023-09-01,2023-09-18,3
2023-09-04,GEN_005,고장,대기,2023-08-06,2023-09-27,12
2023-09-04,GEN_006,점검중,대기,2023-08-20,2023-09-29,13
2023-09-04,GEN_007,정상운영,운전,2023-08-19,2023-09-15,7
2023-09-04,GEN_008,정상운영,대기,2023-08-24,2023-09-23,2
2023-09-04,GEN_009,정상운영,운전,2023-08-09,2023-10-03,2
2023-09-04,GEN_010,정비중,운전,2023-09-02,2023-09-29,11
2023-09-05,GEN_001,정상운영,운전,2023-08-26,2023-09-23,2
2023-09-05,GEN_002,정상운영,정지,2023-08-16,2023-09-26,5
2023-09-05,GEN_003,정상운영,운전,2023-08-25,2023-09-23,6
2023-09-05,GEN_004,정상운영,운전,2023-08-10,2023-10-01,4
2023-09-05,GEN_005,정상운영,대기,2023-08-21,2023-09-29,7
2023-09-05,GEN_006,정상운영,정지,2023-08-23,2023-09-28,14
2023-09-05,GEN_007,정상운영,운전,2023-08-17,2023-10-04,5
2023-09-05,GEN_008,정상운영,운전,2023-08-13,2023-10-03,11
2023-09-05,GEN_009,정비중,정지,2023-08-26,2023-09-24,8
2023-09-05,GEN_010,정상운영,운전,2023-08-30,2023-09-30,11
2023-09-06,GEN_001,정상운영,정지,2023-09-02,2023-09-21,6
2023-09-06,GEN_002,정상운영,정지,2023-08-15,2023-10-05,12
2023-09-06,GEN_003,정상운영,운전,2023-08-20,2023-09-22,7
2023-09-06,GEN_004,정상운영,운전,2023-08-18,2023-09-21,3
2023-09-06,GEN_005,정상운영,운전,2023-08-13,2023-09-23,11
2023-09-06,GEN_006,정상운영,운전,2023-08-21,2023-09-20,13
2023-09-06,GEN_007,정상운영,운전,2023-09-04,2023-09-16,12
2023-09-06,GEN_008,정상운영,운전,2023-08-20,2023-09-22,3
2023-09-06,GEN_009,정상운영,운전,2023-08-27,2023-09-20,8
2023-09-06,GEN_010,정비중,운전,2023-08-29,2023-09-29,3
2023-09-07,GEN_001,정상운영,운전,2023-08-30,2023-09-22,10
2023-09-07,GEN_002,점검중,운전,2023-08-29,2023-09-27,9
2023-09-07,GEN_003,정상운영,대기,2023-08-23,2023-09-22,7
2023-09-07,GEN_004,정비중,정지,2023-08-29,2023-10-01,3
2023-09-07,GEN_005,정상운영,운전,2023-08-18,2023-10-05,9
2023-09-07,GEN_006,정상운영,운전,2023-08-26,2023-10-05,12
